lon,lat,timestamp,nextStpId,flags,heading,arrT,isDly,destNm,prdt,nextStaId,line,trDr,rn,nextStaNm,destSt
-87.66662,42.01352,2016-06-20T18:31:07.000Z,30106,None,149,20160620 18:32:59,0,Loop,20160620 18:26:59,40540,p,5,515,Wilson,30203
-87.63886,41.91041,2016-06-20T18:31:07.000Z,30155,None,269,20160620 18:31:55,0,Linden,20160620 18:30:55,40800,p,1,517,Sedgwick,30203
-87.68962,42.07125,2016-06-20T18:31:07.000Z,30203,None,327,20160620 18:32:00,0,Linden,20160620 18:31:00,41050,p,1,518,Linden,30203
-87.63396,41.88794,2016-06-20T18:31:07.000Z,30090,None,359,20160620 18:31:39,0,Linden,20160620 18:30:39,40460,p,1,519,Merchandise Mart,30203
-87.63548,41.8903,2016-06-20T18:31:07.000Z,30050,None,167,20160620 18:32:49,0,Linden,20160620 18:30:49,40260,p,5,520,State/Lake,30203
-87.67289,42.01906,2016-06-20T18:32:07.000Z,30106,None,129,20160620 18:39:58,0,Loop,20160620 18:30:58,40540,p,5,1000,Wilson,30203
-87.65338,41.93975,2016-06-20T18:32:07.000Z,30232,None,178,20160620 18:32:58,0,Loop,20160620 18:31:58,41210,p,5,505,Wellington,30203
-87.68404,42.06126,2016-06-20T18:32:07.000Z,30241,None,330,20160620 18:25:37,1,Linden,20160620 18:23:37,41250,p,1,508,Central,30203
-87.68334,42.05828,2016-06-20T18:32:07.000Z,30241,None,359,20160620 18:30:17,0,Linden,20160620 18:28:17,41250,p,1,509,Central,30203
-87.68356,42.05416,2016-06-20T18:32:07.000Z,30078,None,359,20160620 18:31:43,0,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.67833,42.02761,2016-06-20T18:32:07.000Z,30052,None,350,20160620 18:32:22,0,Linden,20160620 18:31:22,40270,p,1,511,Main,30203
-87.6658,42.00651,2016-06-20T18:32:07.000Z,30163,None,354,20160620 18:33:58,0,Linden,20160620 18:31:58,40840,p,1,512,South Boulevard,30203
-87.65329,41.93658,2016-06-20T18:32:07.000Z,30257,None,357,20160620 18:32:23,0,Linden,20160620 18:31:23,41320,p,1,513,Belmont,30203
-87.65849,41.97152,2016-06-20T18:32:07.000Z,30106,None,178,20160620 18:32:43,0,Loop,20160620 18:31:43,40540,p,5,514,Wilson,30203
-87.66662,42.01352,2016-06-20T18:32:07.000Z,30106,None,149,20160620 18:32:59,1,Loop,20160620 18:26:59,40540,p,5,515,Wilson,30203
-87.6393,41.91041,2016-06-20T18:32:07.000Z,30127,None,269,20160620 18:34:09,0,Linden,20160620 18:31:09,40660,p,1,517,Armitage,30203
-87.63397,41.88897,2016-06-20T18:32:07.000Z,30137,None,357,20160620 18:33:09,0,Linden,20160620 18:31:09,40710,p,1,519,Chicago,30203
-87.63274,41.88573,2016-06-20T18:32:07.000Z,30074,None,89,20160620 18:32:44,0,Linden,20160620 18:31:44,40380,p,5,520,Clark/Lake,30203
-87.67289,42.01906,2016-06-20T18:33:07.000Z,30106,None,129,20160620 18:39:58,0,Loop,20160620 18:30:58,40540,p,5,1000,Wilson,30203
-87.65336,41.93873,2016-06-20T18:33:07.000Z,30104,None,179,20160620 18:33:21,0,Loop,20160620 18:32:21,40530,p,5,505,Diversey,30203
-87.68334,42.05828,2016-06-20T18:33:07.000Z,30241,None,359,20160620 18:30:17,1,Linden,20160620 18:28:17,41250,p,1,509,Central,30203
-87.68356,42.05416,2016-06-20T18:33:07.000Z,30078,None,359,20160620 18:31:43,0,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.67954,42.03346,2016-06-20T18:33:07.000Z,30133,None,337,20160620 18:34:57,0,Linden,20160620 18:32:57,40690,p,1,511,Dempster,30203
-87.66697,42.01397,2016-06-20T18:33:07.000Z,30175,None,318,20160620 18:33:48,0,Linden,20160620 18:32:48,40900,p,1,512,Howard,30203
-87.65341,41.9407,2016-06-20T18:33:07.000Z,30163,None,358,20160620 18:48:50,0,Linden,20160620 18:32:50,40840,p,1,513,South Boulevard,30203
-87.65761,41.96436,2016-06-20T18:33:07.000Z,30294,None,164,20160620 18:34:41,0,Loop,20160620 18:32:41,40080,p,5,514,Sheridan,30203
-87.66662,42.01352,2016-06-20T18:33:07.000Z,30106,None,149,20160620 18:32:59,1,Loop,20160620 18:26:59,40540,p,5,515,Wilson,30203
-87.64716,41.91043,2016-06-20T18:33:07.000Z,30127,None,299,20160620 18:34:21,0,Linden,20160620 18:32:21,40660,p,1,517,Armitage,30203
-87.63563,41.8946,2016-06-20T18:33:07.000Z,30137,None,359,20160620 18:33:46,0,Linden,20160620 18:32:46,40710,p,1,519,Chicago,30203
-87.63089,41.88574,2016-06-20T18:33:07.000Z,30050,None,89,20160620 18:33:09,0,Linden,20160620 18:32:09,40260,p,5,520,State/Lake,30203
-87.67289,42.01906,2016-06-20T18:34:07.000Z,30106,None,129,20160620 18:39:58,0,Loop,20160620 18:30:58,40540,p,5,1000,Wilson,30203
-87.65332,41.93759,2016-06-20T18:34:07.000Z,30104,None,177,20160620 18:34:57,0,Loop,20160620 18:33:57,40530,p,5,505,Diversey,30203
-87.68334,42.05828,2016-06-20T18:34:07.000Z,30241,None,359,20160620 18:30:17,1,Linden,20160620 18:28:17,41250,p,1,509,Central,30203
-87.68356,42.05416,2016-06-20T18:34:07.000Z,30078,None,359,20160620 18:31:43,0,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.67954,42.03346,2016-06-20T18:34:07.000Z,30133,None,337,20160620 18:34:57,0,Linden,20160620 18:32:57,40690,p,1,511,Dempster,30203
-87.6686,42.01545,2016-06-20T18:34:07.000Z,30163,None,310,20160620 18:34:11,0,Linden,20160620 18:33:11,40840,p,1,512,South Boulevard,30203
-87.65352,41.94457,2016-06-20T18:34:07.000Z,30163,None,358,20160620 18:47:56,0,Linden,20160620 18:33:56,40840,p,1,513,South Boulevard,30203
-87.65519,41.95377,2016-06-20T18:34:07.000Z,30294,None,89,20160620 18:35:10,0,Loop,20160620 18:33:10,40080,p,5,514,Sheridan,30203
-87.66662,42.01352,2016-06-20T18:34:07.000Z,30106,None,149,20160620 18:32:59,1,Loop,20160620 18:26:59,40540,p,5,515,Wilson,30203
-87.6524,41.91372,2016-06-20T18:34:07.000Z,30127,None,332,20160620 18:34:25,0,Linden,20160620 18:33:25,40660,p,1,517,Armitage,30203
-87.63595,41.89678,2016-06-20T18:34:07.000Z,30155,None,307,20160620 18:38:34,0,Linden,20160620 18:33:34,40800,p,1,519,Sedgwick,30203
-87.62758,41.88574,2016-06-20T18:34:07.000Z,30039,None,90,20160620 18:34:27,0,Linden,20160620 18:33:27,40200,p,5,520,Randolph/Wabash,30203
-87.66987,42.01657,2016-06-20T18:35:07.000Z,30106,None,131,20160620 18:41:42,0,Loop,20160620 18:34:42,40540,p,5,1000,Wilson,30203
-87.68551,42.0638,2016-06-20T18:35:07.000Z,30011,None,148,20160620 18:36:59,0,Loop,20160620 18:34:59,40050,p,5,1001,Davis,30203
-87.65326,41.936,2016-06-20T18:35:07.000Z,30104,None,177,20160620 18:35:48,0,Loop,20160620 18:34:48,40530,p,5,505,Diversey,30203
-87.68334,42.05828,2016-06-20T18:35:07.000Z,30241,None,359,20160620 18:30:17,1,Linden,20160620 18:28:17,41250,p,1,509,Central,30203
-87.68356,42.05416,2016-06-20T18:35:07.000Z,30078,None,359,20160620 18:31:43,1,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.6816,42.04165,2016-06-20T18:35:07.000Z,30010,None,346,20160620 18:36:23,0,Linden,20160620 18:34:23,40050,p,1,511,Davis,30203
-87.67226,42.01854,2016-06-20T18:35:07.000Z,30163,None,309,20160620 18:35:28,0,Linden,20160620 18:34:28,40840,p,1,512,South Boulevard,30203
-87.65359,41.94638,2016-06-20T18:35:07.000Z,30175,None,356,20160620 18:47:27,0,Linden,20160620 18:34:27,40900,p,1,513,Howard,30203
-87.65745,41.96352,2016-06-20T18:35:07.000Z,30294,None,165,20160620 18:35:09,0,Loop,20160620 18:34:09,40080,p,5,514,Sheridan,30203
-87.66662,42.01352,2016-06-20T18:35:07.000Z,30106,None,149,20160620 18:32:59,1,Loop,20160620 18:26:59,40540,p,5,515,Wilson,30203
-87.65264,41.91822,2016-06-20T18:35:07.000Z,30235,None,358,20160620 18:36:40,0,Linden,20160620 18:34:40,41220,p,1,517,Fullerton,30203
-87.63657,41.8988,2016-06-20T18:35:07.000Z,30155,None,356,20160620 18:38:54,0,Linden,20160620 18:34:54,40800,p,1,519,Sedgwick,30203
-87.62622,41.88442,2016-06-20T18:35:07.000Z,30132,None,178,20160620 18:36:50,0,Linden,20160620 18:34:50,40680,p,5,520,Adams/Wabash,30203
-87.66987,42.01657,2016-06-20T18:36:08.000Z,30106,None,131,20160620 18:41:42,0,Loop,20160620 18:34:42,40540,p,5,1000,Wilson,30203
-87.68551,42.0638,2016-06-20T18:36:08.000Z,30011,None,148,20160620 18:36:59,0,Loop,20160620 18:34:59,40050,p,5,1001,Davis,30203
-87.65305,41.93097,2016-06-20T18:36:08.000Z,30236,None,177,20160620 18:36:51,0,Loop,20160620 18:35:51,41220,p,5,505,Fullerton,30203
-87.68334,42.05828,2016-06-20T18:36:08.000Z,30241,None,359,20160620 18:30:17,1,Linden,20160620 18:28:17,41250,p,1,509,Central,30203
-87.68356,42.05416,2016-06-20T18:36:08.000Z,30078,None,359,20160620 18:31:43,1,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.68354,42.04771,2016-06-20T18:36:08.000Z,30101,None,3,20160620 18:37:40,0,Linden,20160620 18:35:40,40520,p,1,511,Foster,30203
-87.67226,42.01854,2016-06-20T18:36:08.000Z,30163,None,309,20160620 18:35:28,0,Linden,20160620 18:34:28,40840,p,1,512,South Boulevard,30203
-87.65364,41.95044,2016-06-20T18:36:08.000Z,30175,None,359,20160620 18:47:42,0,Linden,20160620 18:35:42,40900,p,1,513,Howard,30203
-87.65519,41.95377,2016-06-20T18:36:08.000Z,30232,None,89,20160620 18:39:43,0,Loop,20160620 18:35:43,41210,p,5,514,Wellington,30203
-87.66592,42.00868,2016-06-20T18:36:08.000Z,30106,None,178,20160620 18:41:23,0,Loop,20160620 18:35:23,40540,p,5,515,Wilson,30203
-87.65284,41.92422,2016-06-20T18:36:08.000Z,30235,None,358,20160620 18:36:57,0,Linden,20160620 18:35:57,41220,p,1,517,Fullerton,30203
-87.6367,41.90108,2016-06-20T18:36:08.000Z,30155,None,355,20160620 18:37:31,0,Linden,20160620 18:35:31,40800,p,1,519,Sedgwick,30203
-87.62617,41.88262,2016-06-20T18:36:08.000Z,30132,None,178,20160620 18:36:59,0,Linden,20160620 18:35:59,40680,p,5,520,Adams/Wabash,30203
-87.66592,42.00868,2016-06-20T18:37:08.000Z,30106,None,178,20160620 18:42:39,0,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.68333,42.05798,2016-06-20T18:37:08.000Z,30011,None,179,20160620 18:37:27,0,Loop,20160620 18:36:27,40050,p,5,1001,Davis,30203
-87.65287,41.92505,2016-06-20T18:37:08.000Z,30128,None,178,20160620 18:38:25,0,Loop,20160620 18:36:25,40660,p,5,505,Armitage,30203
-87.68334,42.05828,2016-06-20T18:37:08.000Z,30241,None,359,20160620 18:30:17,1,Linden,20160620 18:28:17,41250,p,1,509,Central,30203
-87.68356,42.05416,2016-06-20T18:37:08.000Z,30078,None,359,20160620 18:31:43,1,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.6835,42.05094,2016-06-20T18:37:08.000Z,30101,None,0,20160620 18:37:56,0,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.67289,42.01906,2016-06-20T18:37:08.000Z,30163,None,309,20160620 18:37:47,0,Linden,20160620 18:36:47,40840,p,1,512,South Boulevard,30203
-87.6537,41.95346,2016-06-20T18:37:08.000Z,30175,None,334,20160620 18:47:47,0,Linden,20160620 18:36:47,40900,p,1,513,Howard,30203
-87.65493,41.95377,2016-06-20T18:37:08.000Z,30258,None,91,20160620 18:39:54,0,Loop,20160620 18:36:54,41320,p,5,514,Belmont,30203
-87.65985,41.9998,2016-06-20T18:37:08.000Z,30106,None,149,20160620 18:40:56,0,Loop,20160620 18:36:56,40540,p,5,515,Wilson,30203
-87.65286,41.92494,2016-06-20T18:37:08.000Z,30235,None,358,20160620 18:37:14,0,Linden,20160620 18:36:14,41220,p,1,517,Fullerton,30203
-87.63724,41.90927,2016-06-20T18:37:08.000Z,30155,None,358,20160620 18:37:50,0,Linden,20160620 18:36:50,40800,p,1,519,Sedgwick,30203
-87.6261,41.8795,2016-06-20T18:37:08.000Z,30166,None,177,20160620 18:38:58,0,Linden,20160620 18:36:58,40850,p,5,520,Harold Washington Library-State/Van Buren,30203
-87.66592,42.00868,2016-06-20T18:38:08.000Z,30106,None,178,20160620 18:42:39,0,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.68356,42.05416,2016-06-20T18:38:08.000Z,30011,None,179,20160620 18:38:15,0,Loop,20160620 18:37:15,40050,p,5,1001,Davis,30203
-87.6527,41.91977,2016-06-20T18:38:08.000Z,30128,None,178,20160620 18:38:52,0,Loop,20160620 18:37:52,40660,p,5,505,Armitage,30203
-87.68356,42.05416,2016-06-20T18:38:08.000Z,30078,None,359,20160620 18:31:43,1,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.6835,42.05094,2016-06-20T18:38:08.000Z,30101,None,0,20160620 18:37:56,0,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.67833,42.02761,2016-06-20T18:38:08.000Z,30052,None,350,20160620 18:38:24,0,Linden,20160620 18:37:24,40270,p,1,512,Main,30203
-87.65493,41.95377,2016-06-20T18:38:08.000Z,30163,None,271,20160620 18:48:25,0,Linden,20160620 18:37:25,40840,p,1,513,South Boulevard,30203
-87.65364,41.94927,2016-06-20T18:38:08.000Z,30232,None,179,20160620 18:39:57,0,Loop,20160620 18:37:57,41210,p,5,514,Wellington,30203
-87.65925,41.99711,2016-06-20T18:38:08.000Z,30106,None,177,20160620 18:40:42,0,Loop,20160620 18:37:42,40540,p,5,515,Wilson,30203
-87.65287,41.92505,2016-06-20T18:38:08.000Z,30103,None,358,20160620 18:39:44,0,Linden,20160620 18:37:44,40530,p,1,517,Diversey,30203
-87.6393,41.91041,2016-06-20T18:38:08.000Z,30127,None,269,20160620 18:40:23,0,Linden,20160620 18:37:23,40660,p,1,519,Armitage,30203
-87.62604,41.87752,2016-06-20T18:38:08.000Z,30166,None,179,20160620 18:38:49,0,Linden,20160620 18:37:49,40850,p,5,520,Harold Washington Library-State/Van Buren,30203
-87.66592,42.00868,2016-06-20T18:39:08.000Z,30106,None,178,20160620 18:42:39,0,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.68354,42.04771,2016-06-20T18:39:08.000Z,30134,None,183,20160620 18:40:51,0,Loop,20160620 18:38:51,40690,p,5,1001,Dempster,30203
-87.65258,41.91645,2016-06-20T18:39:08.000Z,30156,None,177,20160620 18:40:53,0,Loop,20160620 18:38:53,40800,p,5,505,Sedgwick,30203
-87.68356,42.05416,2016-06-20T18:39:08.000Z,30078,None,359,20160620 18:31:43,1,Linden,20160620 18:30:43,40400,p,1,510,Noyes,30203
-87.6835,42.05094,2016-06-20T18:39:08.000Z,30101,None,0,20160620 18:37:56,0,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.6789,42.03054,2016-06-20T18:39:08.000Z,30052,None,347,20160620 18:39:33,0,Linden,20160620 18:38:33,40270,p,1,512,Main,30203
-87.65678,41.95535,2016-06-20T18:39:08.000Z,30163,None,358,20160620 18:48:07,0,Linden,20160620 18:38:07,40840,p,1,513,South Boulevard,30203
-87.65338,41.9435,2016-06-20T18:39:08.000Z,30258,None,176,20160620 18:39:59,0,Loop,20160620 18:38:59,41320,p,5,514,Belmont,30203
-87.65899,41.98805,2016-06-20T18:39:08.000Z,30106,None,178,20160620 18:40:50,0,Loop,20160620 18:38:50,40540,p,5,515,Wilson,30203
-87.65302,41.93024,2016-06-20T18:39:08.000Z,30103,None,357,20160620 18:39:58,0,Linden,20160620 18:38:58,40530,p,1,517,Diversey,30203
-87.64716,41.91043,2016-06-20T18:39:08.000Z,30127,None,299,20160620 18:40:41,0,Linden,20160620 18:38:41,40660,p,1,519,Armitage,30203
-87.6282,41.87691,2016-06-20T18:39:08.000Z,30031,None,267,20160620 18:39:49,0,Linden,20160620 18:38:49,40160,p,5,520,LaSalle/Van Buren,30203
-87.66592,42.00868,2016-06-20T18:40:08.000Z,30106,None,178,20160620 18:42:39,0,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.68354,42.04771,2016-06-20T18:40:08.000Z,30134,None,183,20160620 18:40:51,0,Loop,20160620 18:38:51,40690,p,5,1001,Dempster,30203
-87.64669,41.91033,2016-06-20T18:40:08.000Z,30156,None,92,20160620 18:40:59,0,Loop,20160620 18:39:59,40800,p,5,505,Sedgwick,30203
-87.68562,42.06399,2016-06-20T18:40:08.000Z,30203,None,330,20160620 18:41:39,0,Linden,20160620 18:39:39,41050,p,1,508,Linden,30203
-87.6835,42.05094,2016-06-20T18:40:08.000Z,30101,None,0,20160620 18:37:56,0,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.67954,42.03346,2016-06-20T18:40:08.000Z,30133,None,337,20160620 18:41:01,0,Linden,20160620 18:39:01,40690,p,1,512,Dempster,30203
-87.65678,41.95535,2016-06-20T18:40:08.000Z,30163,None,358,20160620 18:48:07,0,Linden,20160620 18:38:07,40840,p,1,513,South Boulevard,30203
-87.65336,41.93873,2016-06-20T18:40:08.000Z,30104,None,179,20160620 18:40:43,0,Loop,20160620 18:39:43,40530,p,5,514,Diversey,30203
-87.65862,41.97624,2016-06-20T18:40:08.000Z,30106,None,178,20160620 18:40:47,0,Loop,20160620 18:39:47,40540,p,5,515,Wilson,30203
-87.65313,41.93276,2016-06-20T18:40:08.000Z,30231,None,359,20160620 18:40:49,0,Linden,20160620 18:39:49,41210,p,1,517,Wellington,30203
-87.6524,41.91372,2016-06-20T18:40:08.000Z,30127,None,332,20160620 18:40:54,0,Linden,20160620 18:39:54,40660,p,1,519,Armitage,30203
-87.6327,41.87685,2016-06-20T18:40:08.000Z,30031,None,269,20160620 18:40:53,0,Linden,20160620 18:39:53,40160,p,5,520,LaSalle/Van Buren,30203
-87.66592,42.00868,2016-06-20T18:41:09.000Z,30106,None,178,20160620 18:42:39,1,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.6816,42.04165,2016-06-20T18:41:09.000Z,30053,None,166,20160620 18:42:30,0,Loop,20160620 18:40:30,40270,p,5,1001,Main,30203
-87.64423,41.91035,2016-06-20T18:41:09.000Z,30156,None,89,20160620 18:41:50,0,Loop,20160620 18:40:50,40800,p,5,505,Sedgwick,30203
-87.68962,42.07125,2016-06-20T18:41:09.000Z,30203,None,327,20160620 18:41:59,0,Linden,20160620 18:40:59,41050,p,1,508,Linden,30203
-87.6835,42.05094,2016-06-20T18:41:09.000Z,30101,None,0,20160620 18:37:56,1,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.6816,42.04165,2016-06-20T18:41:09.000Z,30010,None,346,20160620 18:42:31,0,Linden,20160620 18:40:31,40050,p,1,512,Davis,30203
-87.65848,41.96888,2016-06-20T18:41:09.000Z,30163,None,357,20160620 18:48:47,0,Linden,20160620 18:40:47,40840,p,1,513,South Boulevard,30203
-87.65327,41.93602,2016-06-20T18:41:09.000Z,30104,None,177,20160620 18:41:48,0,Loop,20160620 18:40:48,40530,p,5,514,Diversey,30203
-87.65761,41.96436,2016-06-20T18:41:09.000Z,30106,None,164,20160620 18:41:40,0,Loop,20160620 18:40:40,40540,p,5,515,Wilson,30203
-87.65321,41.93466,2016-06-20T18:41:09.000Z,30231,None,357,20160620 18:41:39,0,Linden,20160620 18:40:39,41210,p,1,517,Wellington,30203
-87.65264,41.91822,2016-06-20T18:41:09.000Z,30235,None,358,20160620 18:42:54,0,Linden,20160620 18:40:54,41220,p,1,519,Fullerton,30203
-87.63365,41.87697,2016-06-20T18:41:09.000Z,30007,None,336,20160620 18:41:20,0,Linden,20160620 18:40:20,40040,p,5,520,Quincy,30203
-87.66592,42.00868,2016-06-20T18:42:09.000Z,30106,None,178,20160620 18:42:39,1,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.68069,42.03751,2016-06-20T18:42:09.000Z,30053,None,167,20160620 18:42:51,0,Loop,20160620 18:41:51,40270,p,5,1001,Main,30203
-87.68708,42.06659,2016-06-20T18:42:09.000Z,30242,None,150,20160620 18:42:50,0,Loop,20160620 18:41:50,41250,p,5,1002,Central,30203
-87.6393,41.91041,2016-06-20T18:42:09.000Z,30138,None,89,20160620 18:44:30,0,Loop,20160620 18:41:30,40710,p,5,505,Chicago,30203
-87.6835,42.05094,2016-06-20T18:42:09.000Z,30101,None,0,20160620 18:37:56,1,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.68354,42.04771,2016-06-20T18:42:09.000Z,30101,None,3,20160620 18:43:51,0,Linden,20160620 18:41:51,40520,p,1,512,Foster,30203
-87.65859,41.97536,2016-06-20T18:42:09.000Z,30163,None,358,20160620 18:47:40,0,Linden,20160620 18:41:40,40840,p,1,513,South Boulevard,30203
-87.65312,41.93251,2016-06-20T18:42:09.000Z,30236,None,176,20160620 18:43:52,0,Loop,20160620 18:41:52,41220,p,5,514,Fullerton,30203
-87.65519,41.95377,2016-06-20T18:42:09.000Z,30294,None,89,20160620 18:43:29,0,Loop,20160620 18:41:29,40080,p,5,515,Sheridan,30203
-87.65329,41.93658,2016-06-20T18:42:09.000Z,30257,None,357,20160620 18:42:09,0,Linden,20160620 18:41:09,41320,p,1,517,Belmont,30203
-87.65274,41.92122,2016-06-20T18:42:09.000Z,30235,None,358,20160620 18:42:56,0,Linden,20160620 18:41:56,41220,p,1,519,Fullerton,30203
-87.63374,41.87872,2016-06-20T18:42:09.000Z,30141,None,357,20160620 18:42:42,0,Linden,20160620 18:41:42,40730,p,5,520,Washington/Wells,30203
-87.66592,42.00868,2016-06-20T18:43:09.000Z,30106,None,178,20160620 18:42:39,1,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.6789,42.03054,2016-06-20T18:43:09.000Z,30164,None,167,20160620 18:43:58,0,Loop,20160620 18:42:58,40840,p,5,1001,South Boulevard,30203
-87.68551,42.0638,2016-06-20T18:43:09.000Z,30011,None,148,20160620 18:44:43,0,Loop,20160620 18:42:43,40050,p,5,1002,Davis,30203
-87.63708,41.90487,2016-06-20T18:43:09.000Z,30138,None,176,20160620 18:44:36,0,Loop,20160620 18:42:36,40710,p,5,505,Chicago,30203
-87.6835,42.05094,2016-06-20T18:43:09.000Z,30101,None,0,20160620 18:37:56,1,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.68354,42.04771,2016-06-20T18:43:09.000Z,30101,None,3,20160620 18:43:51,0,Linden,20160620 18:41:51,40520,p,1,512,Foster,30203
-87.6591,41.99129,2016-06-20T18:43:09.000Z,30163,None,358,20160620 18:46:49,0,Linden,20160620 18:42:49,40840,p,1,513,South Boulevard,30203
-87.65291,41.92678,2016-06-20T18:43:09.000Z,30236,None,178,20160620 18:43:56,0,Loop,20160620 18:42:56,41220,p,5,514,Fullerton,30203
-87.65745,41.96352,2016-06-20T18:43:09.000Z,30294,None,165,20160620 18:43:32,0,Loop,20160620 18:42:32,40080,p,5,515,Sheridan,30203
-87.65338,41.93975,2016-06-20T18:43:09.000Z,30257,None,358,20160620 18:43:14,0,Linden,20160620 18:42:14,41320,p,1,517,Belmont,30203
-87.65287,41.92505,2016-06-20T18:43:09.000Z,30103,None,358,20160620 18:44:52,0,Linden,20160620 18:42:52,40530,p,1,519,Diversey,30203
-87.63386,41.88307,2016-06-20T18:43:09.000Z,30141,None,358,20160620 18:43:56,0,Linden,20160620 18:42:56,40730,p,5,520,Washington/Wells,30203
-87.66592,42.00868,2016-06-20T18:44:09.000Z,30106,None,178,20160620 18:42:39,1,Loop,20160620 18:36:39,40540,p,5,1000,Wilson,30203
-87.67833,42.02761,2016-06-20T18:44:09.000Z,30176,None,170,20160620 18:44:36,0,Loop,20160620 18:43:36,40900,p,5,1001,Howard,30203
-87.68333,42.05799,2016-06-20T18:44:09.000Z,30011,None,179,20160620 18:44:56,0,Loop,20160620 18:43:56,40050,p,5,1002,Davis,30203
-87.6367,41.90129,2016-06-20T18:44:09.000Z,30138,None,182,20160620 18:44:42,0,Loop,20160620 18:43:42,40710,p,5,505,Chicago,30203
-87.6835,42.05094,2016-06-20T18:44:09.000Z,30101,None,0,20160620 18:37:56,1,Linden,20160620 18:36:56,40520,p,1,511,Foster,30203
-87.68354,42.04771,2016-06-20T18:44:09.000Z,30101,None,3,20160620 18:43:51,0,Linden,20160620 18:41:51,40520,p,1,512,Foster,30203
-87.66122,42.00121,2016-06-20T18:44:09.000Z,30175,None,309,20160620 18:45:54,0,Linden,20160620 18:43:54,40900,p,1,513,Howard,30203
-87.65284,41.9243,2016-06-20T18:44:09.000Z,30128,None,178,20160620 18:44:52,0,Loop,20160620 18:43:52,40660,p,5,514,Armitage,30203
-87.65519,41.95377,2016-06-20T18:44:09.000Z,30258,None,89,20160620 18:46:57,0,Loop,20160620 18:43:57,41320,p,5,515,Belmont,30203
-87.65341,41.9407,2016-06-20T18:44:09.000Z,30175,None,358,20160620 18:59:27,0,Linden,20160620 18:43:27,40900,p,1,517,Howard,30203
